"","true","tpm","rf","brt_tpm","brt","brt_sprs"
"1993",2180,9186.08145316963,5578.21206452879,7259.3681473537,5830.65646122241,7033.5207778482
"1994",0,4705.62098684795,1601.19135918031,2773.61508650582,2478.26366446318,2535.84849350983
"1995",388,3051.95829477825,9188.28447474456,2846.22940431884,2555.62315665007,2450.7982277919
"1996",0,1729.44876680107,1047.59346456078,1802.13785728817,2070.69695598247,2115.25847532455
"1997",1815,2374.23172853849,1403.65707481731,3181.56531699389,3077.86938485141,2930.92039966359
"1998",0,692.480316538786,302.300220845808,338.237470725309,311.945115146058,234.853090163846
"1999",828,4568.68282279162,5127.98072249978,9200.40458084833,9099.15928977615,9459.15367089784
"2000",566,414.489281715965,225.573048329159,-12.8511021588097,-411.833452972854,-327.56783188507
"2001",0,2061.41017141149,10679.3520300201,1253.90541113907,2006.85477956919,1728.39828040074
"2002",12487,4466.30838629675,11119.9516622637,7989.85864908037,7939.36054679201,7146.48568048387
"2003",3190,1227.43053950018,1544.03951213435,2360.53574432287,3303.72959378208,2990.01689163695
"2004",0,688.950658705725,910.070532311968,49.0756127405941,3.43946904451552,164.741878348968
"2005",395,2560.08578173425,2265.94975736336,3178.91602760577,2890.3523410879,2942.69537323739
"2006",0,385.822090344299,89.5085771575572,191.212985955181,-187.34667745961,44.0974369993058
"2007",2611,869.977626027882,1058.32362422535,1604.69762850469,1716.32653170191,1614.92959704142
"2008",437,998.262395312157,587.293465951637,1134.9823388036,917.705392709402,1192.98715532504
"2009",3526,1287.92624304029,374.448225977432,-128.557356639959,74.3751763540985,347.470096179016
"2010",0,970.479842280619,1060.78907235234,17.8456389265934,377.404364419298,317.016728891747
"2011",17015,458.620059217621,278.943998810502,194.762064243038,-189.650495557574,29.9646770716494
"2012",106,1462.78598149831,217.903806053982,1002.4121484683,1132.33903941837,784.719097662631
"2013",88,2349.4230930028,1754.19107855528,3212.45919862281,2859.62757312773,3229.33268601918
"2014",5270,6351.90891591796,3490.96838525183,5632.40643235073,4670.4184686687,5613.04178872076
"2015",175,443.78926803329,307.210064401737,-5.76977777653186,-501.151371272978,-348.54060930098
"2016",0,1065.03584321004,1554.99374734085,973.348340532302,1145.38283029159,1411.43215991708
"2017",0,521.869990427321,534.019798060725,110.579763038016,173.805256287933,-164.488669049859
"2018",491,1698.9207416846,1754.61449450874,1961.75024671912,1456.37020952194,1194.0017768398
"2019",20553,1988.87314173312,2772.13781214382,4134.07396880159,4552.0225244081,4411.56516815228
"2020",0,2900.79453465904,2402.42717711718,5015.60294176425,4383.0207533505,4496.9398105415
"2021",74,1701.25842319885,509.312638572465,1679.96253716592,2053.77471666915,1731.41881133549
"2022",0,379.868214716787,352.131867942841,-294.534940248396,-434.199637239077,-640.851377126359
"2023",1013,3716.31580639835,7996.16574786043,6211.43274749505,6030.1037725624,7637.46547900035
"2024",428,1549.52971733892,737.185894956343,656.034435654484,303.143318805739,316.326851497054
"2025",3205,2944.49479149645,1740.97174251055,1850.08437816619,2709.12910935475,2680.04162266953
"2026",0,1510.62164808064,3222.37730635696,2053.7200121034,1990.98448990877,1297.45116795777
"2027",0,8298.83557135153,10857.9941564688,8112.69043814002,7477.82590402413,7812.33983767669
"2028",0,551.130082462502,379.559825103921,394.748334889762,470.566358162796,500.006238082632
"2029",392,1894.8224013055,1119.44995198146,2555.9437847784,2512.0286600573,2701.66997974684
"2030",0,2237.25145145556,2241.0304222084,1884.39424326753,2049.52708698369,2227.26157050542
"2031",26718,6462.26382402691,5184.6548526058,8774.56249350207,8043.67117587945,8668.21880785732
"2032",0,2009.90829373925,531.382998058493,1229.83202578209,1129.14665401911,1178.41808504101
"2033",1676,1208.58794384077,3430.33440137874,3160.40472310263,2746.46783890366,2369.144693945
"2034",613,15615.8346078697,7441.90923403945,9722.9504023806,9912.92144813157,9761.81074829815
"2035",1534,1417.8878431092,1877.59859782632,1292.99107082604,1895.03606836096,1630.35196478736
"2036",25531,1175.11366518909,494.178298772479,218.725594833459,390.694888033707,358.162465684558
"2037",5700,22529.2757192312,24975.0766397516,16163.1482697384,14945.5200758084,15553.8150763455
"2038",107,1141.96914048907,689.481520529432,105.917946517732,371.754458289567,337.946029993685
"2039",1802,3246.17775394732,3223.07733994007,5353.75309632284,4435.95486003466,4650.22192804059
"2040",54,718.602287159909,775.849134478034,697.695485931892,743.705738751506,630.574617833443
"2041",74,22340.8861292257,8460.31177649698,10107.0855655103,8890.12708003241,10498.868967855
"2042",0,1151.41928039022,1307.73218296443,392.930619125056,331.112656383635,699.649143909386
"2043",40,3163.61557159166,1803.85101020178,3126.27578277142,2990.93762200646,2989.23749746423
"2044",1243,1711.34633411052,3777.20738038752,2218.09659551925,2265.89162924188,2292.1672907048
"2045",6,343.581192291771,217.036932554329,190.01442019661,-185.91865011726,27.6475997480071
"2046",42,1877.39232286672,455.403911257341,1345.49752219427,1026.20818442074,834.666375557424
"2047",0,2258.29704085837,2220.41165583318,871.45743802816,568.007017633293,693.949662776256
"2048",809,12065.8001604633,8427.2571083722,9455.26961011869,8931.29465348224,9638.24790234788
"2049",5440,2165.36165366283,1285.41918207315,2369.97560997188,2528.09385800822,2687.40481771293
"2050",1708,960.957700629147,1408.26411494359,872.741902368304,744.065785244006,741.37101117088
"2051",0,637.565284984961,462.246647778442,745.930852589908,827.594788420096,764.259589496875
"2052",115,2219.69845196945,1006.15486389893,1599.66746435865,1465.11821984594,1677.0589418568
"2053",10586,1149.43484008829,1704.119692815,2052.21861175746,2339.5758845131,2055.69115969625
"2054",115,1758.18428693586,1292.07828921894,2473.75297207763,3021.60261073206,2496.16050819079
"2055",0,2637.31319074819,1139.47151268789,1533.21562008747,1322.96380284803,1484.90377490597
"2056",0,407.285684107506,412.793035477717,632.266320141036,669.399816278423,930.524004185468
"2057",138,1642.29578040986,2312.37677698887,1823.06028609638,1759.47408681769,1988.06456684583
"2058",570,2024.14527321209,2051.46675462435,1765.48149970877,1870.90989514154,1963.9590693989
"2059",0,660.85810761691,585.833365539391,327.679891340044,-471.457013199107,-577.227070522513
"2060",0,839.490647779474,944.319219215403,574.304954174471,-196.434727005609,-423.618266850162
"2061",3781,2603.12814628598,2312.06742466165,2965.51293819922,3070.68885647706,3005.0909892771
"2062",1669,2341.36197322469,2080.93974183916,2767.51320214576,2564.81657361696,2660.66448720207
"2063",1672,11646.4360686252,14890.4576917305,10060.0594345929,9350.80810351708,10645.9251953518
"2064",0,2295.2138763437,518.838565725978,610.85037853327,437.688745981115,792.151343715148
"2065",14397,6116.74965742146,5424.08313518059,8267.82225619149,7715.04430442675,8581.87123039296
"2066",132,2065.9502785055,2142.71450954477,2052.03299647536,1959.16218614382,2153.16944162904
"2067",0,667.695051954889,329.637575751814,243.313050737158,-292.375815923765,-330.100495329792
"2068",166,1589.50872683792,1043.00523853929,1376.65969110654,1311.9407519676,1606.11854771436
"2069",1632,3423.02638199203,1565.44339148102,1832.65484427917,2020.41050314585,2552.5850553477
"2070",2550,3598.54431668477,8752.82725487703,7378.75371202488,8171.85476165663,7959.19464198262
"2071",0,1335.09018980157,1033.10804760751,897.675852537961,865.378050993766,1169.85364710038
"2072",0,1095.73833612062,732.58410533022,327.046706642402,246.508207289469,658.638649241713
"2073",5940,2762.52100800548,6099.51160648772,3653.48904776834,3793.41874753882,3670.398598919
"2074",31178,6920.98026089344,8557.73824526292,6435.5942839369,6324.7275562373,6516.01311719828
"2075",9739,2626.9235721356,2449.11460267474,3241.96945749644,3735.13600888975,4667.46757665531
"2076",384,1343.2564235179,1384.15677471395,1613.00415919682,1608.9308703972,1874.38979264069
"2077",233,2062.70672704851,914.831713531796,347.689467635695,419.272064583245,734.03826202043
"2078",60,2258.21727057693,9457.8073200214,9677.81111887652,14871.6989059869,9357.80518102494
"2079",51,1869.09510789421,3674.93079376101,1618.35589887003,1574.84508248662,1448.44561535221
"2080",51,1456.98004630616,316.103512204712,733.744584702475,751.379015422178,481.804775574368
"2081",4773,1596.79998367548,679.112423326666,1257.92354796704,1186.31767654405,1365.74279140723
"2082",8523,4374.49737440602,10185.2463512099,2701.67555706298,3682.2681822766,5472.94414978872
"2083",2138,3797.92848921128,6747.22824948928,4864.60910656221,4055.84639064005,4369.46631426502
"2084",187,2452.18987961439,1048.38695168414,2732.04652721109,2599.25999644241,2775.79098523204
"2085",704,4142.71748502665,2297.59310807841,1982.89831796025,2028.42787650429,2070.61483418189
"2086",2292,1367.19790784276,1184.99123149059,2746.19815640651,2482.24765524882,2694.67702055208
"2087",877,3805.06638866117,3468.88778684099,4103.66456723998,3952.31384798786,3849.80725642964
"2088",321,840.665343739671,712.595506788859,-2.25324883416246,156.039831795961,180.41356849161
"2089",358,1165.44569888226,1603.84537124146,1765.46043141866,1246.56117012688,1247.94007248546
"2090",551,1196.44699729769,2575.3190947954,2744.49926537814,3410.00360262246,3172.95603005455
"2091",0,422.749417435983,699.150979412563,265.502921996964,124.019340293589,214.497040416496
"2092",22660,1666.67066641257,575.816402981416,241.832842462994,84.1457244116161,423.692167330562
"2093",1409,1688.08781168028,988.513121370722,1427.57516131177,1411.22524194056,1519.26071495898
"2094",0,1295.44647313502,1382.70475394472,1605.95994603092,1644.8200429011,2066.03468018985
"2095",1484,1497.00497555227,433.484786512037,1675.25766779366,1246.54948825743,1705.01013606026
"2096",1460,2110.10748722596,4553.22864968543,3025.05063766354,2922.75785965947,2915.27962642063
"2097",37157,3579.68443923034,5961.00492859726,3568.93941759024,3528.13642907102,3311.71171876523
"2098",558,2621.92663645151,7148.98066723128,2175.42979530823,2021.65601164029,1947.9059928769
"2099",0,1721.39465451286,321.04285771884,755.868777833708,345.52168625781,716.181282601806
"2100",223,2365.72036866141,2162.603896635,1522.68523192762,2111.77030866961,1925.32719506851
"2101",318,1094.41303211482,1921.24561751766,-138.955358219321,-330.269959725089,-237.926053003037
"2102",0,1877.7902618736,1595.75595756395,2641.24832382758,2843.52271122371,2906.64550170182
"2103",0,6614.75913763812,5709.03141145449,6439.48645520072,6670.13027232352,6674.46627315392
"2104",268,2101.21604364864,1671.64862091201,2930.1586393244,2743.4283689214,3118.81975776126
"2105",729,2114.57589425858,3014.79375233908,3155.96300949163,3160.68318261347,3452.55394134403
"2106",48,1602.38885414833,582.95136131795,170.425402717684,78.9297434834703,406.615013775569
"2107",0,975.882816156069,613.018678705815,176.288461433922,259.009904046542,174.104295429834
"2108",0,1701.16762942697,714.286264653333,728.511062019827,636.165326546948,649.201780061775
"2109",666,2033.83634638994,1259.74136877,3563.95573322004,4438.9271760788,3777.38658452893
"2110",1406,3204.03894624108,1316.25896355531,3438.77331791788,3383.97615869519,3290.23375882876
"2111",69699,5728.91561586249,6161.18871525483,4778.61737527177,5208.14704088922,5353.08735251022
"2112",5768,4521.30908067478,7082.62813078181,7390.6881145044,7460.4549548282,8035.00115555415
"2113",362,2876.95069370229,1355.08998969139,1717.65320821251,1527.42047912455,1813.15414689718
"2114",5161,2884.81170523736,2999.08209612614,2612.74867601783,2741.00613815634,2951.38346676887
"2115",9200,3334.75711180157,3498.13164146359,3783.17203549522,3919.78122614938,4049.16456193333
"2116",871,1367.19790784276,1184.99123149059,2746.19815640651,2482.24765524882,2694.67702055208
"2117",2535,3027.50918833282,2034.56703028208,4098.14052650728,3867.36342464692,4106.46263121427
"2118",0,1971.74048445796,350.534057711799,1337.00136449111,989.400100485681,840.270766743321
"2119",214,1786.60369810125,2389.29887367554,1691.98568466974,1635.84112055433,1949.37695515126
"2120",4142,1011.7072713911,703.605973131284,1011.0967113271,1393.65222114546,1277.9503814839
"2121",990,1212.38393564635,1859.10064904208,1492.27804430527,1912.11323422804,1612.51299973689
"2122",248,4858.01670153659,1530.00792559347,3164.93710049246,3059.45962668574,3282.18527396551
"2123",13571,9668.62056047862,5300.43642180892,7690.79880349663,7086.87048721454,7170.8586777748
"2124",10055,9442.7573805935,11920.1180266928,7512.8180022997,6970.1539700361,7102.51754112286
"2125",3779,4692.79188721799,4032.95577906891,5094.2779016063,5364.79178358867,5387.6464181898
"2126",1670,1575.20416974321,479.021106420839,503.870802851466,570.094604651753,872.209856147024
"2127",6388,2119.74537049692,2491.33757332274,3266.74925050105,3185.90742983187,3083.98329977494
"2128",5188,2819.4635287908,1984.07288468257,3374.27942770316,3584.40178351592,3812.1936278576
"2129",1599,12383.9309590623,21601.0063942049,13776.8496710838,13842.7655581091,13654.2034892129
"2130",293,1768.99963679756,2005.92060207404,2731.21844353114,2784.89756251996,2574.65981269757
"2131",2518,3747.30031722922,2140.806521918,3234.53097994642,3387.33328072335,3264.07188810525
"2132",138,3199.85870201774,1978.42772125985,3547.72345224344,3426.71092027877,3221.43007304448
"2133",707,2538.02360888787,2992.6497769875,3184.85418843139,2900.23544193375,2937.26903936665
"2134",3375,10400.6632352777,4245.07823012301,6691.51094292288,7157.05069117447,7226.31363992995
"2135",186,1838.20826543653,1052.21991720455,1937.1487289912,2020.86485854664,1968.96368124137
"2136",494,1880.90000420014,807.400643050552,1146.51626244306,602.035800366549,942.928791656754
"2137",1824,2463.62225827095,2758.234152845,2380.95889378675,2743.57631533526,2779.28363828958
"2138",10,1085.22667401166,681.539710870668,1610.25025728043,1520.3049166337,1443.4434674172
"2139",1774,10969.8002460763,7678.77088395439,7943.99245931035,8298.45367479135,7731.64292862962
"2140",0,2353.38992021725,2994.2358867916,2758.52021605812,2740.24136304202,2594.63097566029
"2141",1837,2698.74105009563,3091.85069432332,4162.03690993173,4171.9088745045,3925.40670367017
"2142",25929,10465.1794861554,7038.46045990807,4945.72098896237,4292.7217439843,5083.79569546888
"2143",0,764.066351264434,1098.05622017782,905.139192515712,980.002139510086,927.315773544897
"2144",7,2740.07409720933,3502.54556077298,2305.4798201039,1792.87311738522,2107.06426581
"2145",185,555.879198554925,989.665062725608,198.618550397198,180.264051031376,98.5871475657987
"2146",881,5064.35030959895,2185.46991773145,1925.84695053788,2085.16984630613,2184.97832589361
"2147",0,1212.18377104371,3155.53432614555,2190.99324617197,2868.56029144832,2775.34551112213
"2148",35162,4321.92729092293,7993.7356462509,4450.72881328013,4464.7786486774,4386.50523003691
"2149",263,718.208792440393,522.179000886555,1000.45977095556,1593.58525636266,1455.04251756391
"2150",4496,6731.17276973515,9597.60684802824,6400.53968552565,6293.68662137445,6562.83763624328
"2151",992,2321.15553934456,5122.63578928549,2395.13222477729,2110.93907081796,2213.388572459
"2152",242,2027.12179688631,673.404365988944,3258.59832118336,3881.98464498792,3441.16302495735
"2153",490,8560.02439126421,5170.25812206986,7868.10862330327,7778.33287132681,7630.34635892719
"2154",164,1364.4207786452,4241.72254787537,2496.99794649813,2260.16032168829,2265.03461287811
"2155",438,1568.9339745832,1862.98958380829,3100.08943736611,3007.08675062586,2911.44319608382
"2156",1585,2224.17150230851,1629.35631182551,3431.95984401461,3043.89105336782,3828.86964591352
"2157",3446,3316.67013861194,5336.19334427551,3138.99571284882,3095.51418535711,3141.4846068064
"2158",7690,2843.92351019663,1455.37889415604,3276.3497053017,2989.32726577312,2941.98536171132
"2159",1401,1184.43385173988,626.654966882718,1375.46351448823,1286.98806680505,1650.53420904859
"2160",2879,10424.1877677915,11261.330751147,13823.1801441572,14758.3844743943,16461.0832016102
"2161",2091,4068.02761629522,2267.11954196945,4161.82486540693,4041.00391574497,3982.89427118258
"2162",411,2275.95936348187,607.55036422999,559.794806877971,12.9258915986286,155.284521186038
"2163",77,1263.33662927585,376.056641274288,805.569679889381,538.792608612805,986.358896417852
"2164",5404,3544.26779088128,2052.79302809687,2350.68145762331,2262.8174862224,2353.5667431594
"2165",24751,8729.97797776711,5590.61691702959,7051.50257354727,6742.06613129436,6646.59723268377
"2166",354,4319.84482800412,3453.1235357525,3768.50500992559,3671.04353671198,3574.68055256933
"2167",17264,3840.19742126952,2878.44399035356,4774.19450833215,6236.17372461195,5232.39312529574
"2168",22103,2710.92749706672,7377.72945818517,3561.94930459677,3551.31747624086,3092.97150005382
"2169",78729,3392.61833689187,3654.18670874588,5531.47342760299,4624.05802121125,5119.22601677915
"2170",51,2298.17712439148,2587.3287359736,1238.17355072611,1135.22726589127,1140.32378140006
"2171",1420,622.595092944935,340.972737401934,770.137347678316,879.435051475064,834.669981339689
"2172",504,10289.1676916117,9323.76468515337,9646.50329337929,10793.1493733097,10774.7109941613
"2173",27808,6239.83309766553,10588.9778183317,6454.09257669474,5950.40819246419,6986.3095746915
"2174",1948,3307.42684869621,3196.49612280102,3271.82511293743,3243.37250457714,3250.71586102249
"2175",150,5529.06929581686,3000.50689525554,3951.79868070292,4346.29746670269,4105.15093541146
"2176",12190,5922.93524899785,2491.62866479373,5208.59532365087,5358.8093598502,5120.90864344743
"2177",0,2054.8517871259,1316.77896956194,1693.08260220371,2025.96375183173,2011.99892792801
"2178",360,3304.75046535296,2025.05575470501,3364.65091058458,3292.36695604567,3275.13394530725
"2179",1737,2589.37656067301,3713.82350962491,3760.49715636714,3758.31051680505,3945.34440778239
"2180",1888,5584.93510644744,6071.96560219695,6441.92286912011,6272.72850842665,6947.17449063264
"2181",999,2386.76537014615,2805.78836414247,3731.7333290588,3617.6625490169,3373.10337994724
"2182",325,1212.31114658102,2963.87502420233,2732.85696967224,3408.73397825312,3168.78686263516
"2183",6338,4027.50936317469,2906.29845880463,3187.64163156175,3445.09208050988,3360.15658870144
"2184",0,1601.24266874836,2553.73839015638,1533.11818551189,1541.38779167908,1703.54994751615
"2185",1956,4722.61189035629,4846.47813095588,7390.60481926134,6598.74242652955,7949.75229644906
"2186",8,2123.56899363748,2098.89024257686,2639.53783433356,2884.82982843762,3957.77903123975
"2187",619,1299.06981888909,1331.60869029149,1483.079548277,1530.90990916209,1784.909190132
"2188",285,807.825516031509,1481.32864641985,1887.37374508173,2106.08848799119,2483.98643162406
"2189",3692,7050.86072171975,5372.09078160205,5310.30356102682,5877.03643633667,5675.87835073429
"2190",14,2539.95436331556,9758.25194258491,3607.7057824608,4041.93845905157,4008.40457826324
"2191",0,1685.18290312837,843.329669078189,1735.98243121331,1764.64958521986,1800.37455291773
"2192",872,2629.08036895939,2291.06233781321,2881.74695472108,2830.90536947659,3163.13467571476
"2193",0,1343.40268010941,1401.99477395374,2493.190550657,2587.41325313842,2647.72687246365
"2194",3901,8852.38555421534,8178.08462518873,7410.92435268485,6436.31704158479,6890.28609931741
"2195",1472,1844.90961114568,2620.43720371774,2949.64935777837,2793.99032555861,2847.38619541297
"2196",0,8187.52730729474,6969.86163065274,6571.6411392962,6011.96236556789,6733.69938687431
"2197",0,446.845871867126,378.720071381106,323.897190602524,161.069531795742,251.494203290431
"2198",4236,4793.74903105231,2340.98384100115,5694.63670739931,4644.39873261525,5428.01840787952
"2199",0,978.153131172549,1008.21433193368,722.854773318528,112.364337849725,249.31456211578
"2200",56,3921.1834060582,1976.12405987761,3370.613591168,2739.48797392641,3197.27737538255
"2201",0,1986.94400389061,1834.94790418776,2174.69990636062,2836.26994923246,2772.34540300251
"2202",1262,792.009380592596,1755.92397723838,1294.51399922628,2025.24124632833,1786.41945528416
"2203",0,491.103348466351,504.748953158667,608.512477090429,1021.4414539145,913.899661871572
"2204",1757,1563.8192288953,1015.62590986078,761.844806382283,882.988886497976,746.924430741587
"2205",222,412.420701093314,975.195490297018,239.074751227502,138.325535652306,193.85681078916
"2206",10883,14718.4616970808,11703.7197500603,13357.061338394,12467.6535769579,12808.0441969778
"2207",192,300.03185933531,231.058410884226,-402.494005534701,-1383.34629020107,-953.74979298926
"2208",3600,305.967336305635,416.748408160419,-564.11720747937,-1443.18915348601,-1481.76440077385
"2209",0,358.697513025932,716.02276478326,-177.153677123807,-50.9058419223416,-219.673924510907
"2210",0,1886.12544302022,1795.85965519287,1814.83339516913,2001.46705157406,1786.54281165243
"2211",5396,10122.8109359458,10943.0236433401,8450.84718354776,8348.32003941265,8507.8479462004
"2212",3975,9780.53654519489,5131.19189144141,6766.31159232568,6667.53467338901,6606.409609245
"2213",222,4069.46764440672,4966.11600491349,4522.71370985651,4318.33457918506,4318.62094673574
"2214",848,5069.41984920627,5793.57849257825,6050.23611317012,5343.53507943431,5580.491890286
"2215",346,4200.0880846837,4474.79240260624,4134.61253131813,3497.70376916343,3705.96356262459
"2216",424,3605.21522709389,2183.71783792403,4516.57246984145,4554.88755254132,4231.19026086006
"2217",424,1155.3747252359,1309.7514982307,374.798812303482,259.180097789718,695.410144362123
"2218",3498,6162.34509953474,7921.06260960814,7315.25530826559,6762.06129409873,6441.16848841407
"2219",328,3776.61432648576,4746.69277249111,7302.8851884136,7237.6399532156,7090.18341044383
